Administrative ID,count
2231221.0,1
980637.0,1
2230532.0,1
2223923.0,1
2223254.0,1
2161678.0,1
2080802.0,1
2210066.0,1
2151084.0,1
2141132.0,1
2220188.0,1
2223861.0,1
2223059.0,1
2223160.0,1
2141618.0,1
2141676.0,1
2200501.0,1
2191672.0,1
2091066.0,1
2131439.0,1
2221243.0,1
2140856.0,1
2221697.0,1
2170543.0,1
2223463.0,1
2221687.0,1
2230061.0,1
2230374.0,1
2081830.0,1
2230206.0,1
2223911.0,1
2223964.0,1
2231239.0,1
2131271.0,1
2180989.0,1
2191961.0,1
2172181.0,1
2190446.0,1
2223980.0,1
2180398.0,1
2101208.0,1
2221179.0,1
2230897.0,1
2230687.0,1
2231923.0,1
2120259.0,1
2223119.0,1
2162565.0,1
2130035.0,1
2230917.0,1
2180083.0,1
2232313.0,1
2081746.0,1
2220465.0,1
2231998.0,1
2191075.0,1
2162019.0,1
2224129.0,1
2170300.0,1
2181548.0,1
2223107.0,1
2080983.0,1
2201458.0,1
2210229.0,1
2110470.0,1
2180872.0,1
2231233.0,1
2223351.0,1
2224749.0,1
2101471.0,1
2082125.0,1
960820.0,1
2200082.0,1
2130959.0,1
2231462.0,1
2232501.0,1
2191048.0,1
2220221.0,1
2040180.0,1
2230915.0,1
2200685.0,1
2200603.0,1
2162536.0,1
2130040.0,1
2231441.0,1
2221503.0,1
2120474.0,1
2141723.0,1
2224536.0,1
2230818.0,1
2150656.0,1
2221878.0,1
2230290.0,1
2232368.0,1
2170194.0,1
2150657.0,1
2230183.0,1
2161000.0,1
2060470.0,1
2201052.0,1
2120553.0,1
2231507.0,1
2191987.0,1
2161140.0,1
2231152.0,1
2231831.0,1
2101097.0,1
2130805.0,1
2110042.0,1
2191913.0,1
2223197.0,1
2140213.0,1
950884.0,1
2152300.0,1
2181457.0,1
2201111.0,1
2230106.0,1
2221402.0,1
2200557.0,1
2223810.0,1
2150615.0,1
2150063.0,1
2221802.0,1
2151828.0,1
2181338.0,1
2192119.0,1
2161229.0,1
2060243.0,1
2231324.0,1
2191454.0,1
2223445.0,1
2162032.0,1
2231721.0,1
2224363.0,1
2172350.0,1
2200170.0,1
2221532.0,1
2232143.0,1
2181824.0,1
2231935.0,1
2223828.0,1
2141044.0,1
2170210.0,1
2224514.0,1
2220931.0,1
2110573.0,1
2223608.0,1
2131075.0,1
2231650.0,1
2223446.0,1
2151687.0,1
2232031.0,1
2060618.0,1
2151437.0,1
2230377.0,1
2201481.0,1
2180356.0,1
2231502.0,1
2160267.0,1
2223070.0,1
2090785.0,1
2191911.0,1
2150117.0,1
2223354.0,1
2232230.0,1
2231646.0,1
2150408.0,1
2120229.0,1
2231522.0,1
2162047.0,1
2101120.0,1
2220166.0,1
2162510.0,1
2140868.0,1
2210231.0,1
2210147.0,1
2091659.0,1
2173296.0,1
2200667.0,1
2224658.0,1
2201476.0,1
2223697.0,1
2060194.0,1
2224820.0,1
2190529.0,1
2231381.0,1
2161946.0,1
2172059.0,1
2181252.0,1
2100716.0,1
2200896.0,1
2220495.0,1
2224771.0,1
2091765.0,1
2181574.0,1
2224104.0,1
2223093.0,1
2120439.0,1
2130675.0,1
2223989.0,1
2141211.0,1
2230772.0,1
2221585.0,1
2171984.0,1
2220231.0,1
2224288.0,1
2220034.0,1
2152357.0,1
2230266.0,1
2180838.0,1
2161128.0,1
2150478.0,1
2231930.0,1
2221685.0,1
2232531.0,1
2192136.0,1
2200814.0,1
2224285.0,1
2221740.0,1
2200504.0,1
2231819.0,1
2191458.0,1
2230108.0,1
2200759.0,1
2170041.0,1
2223024.0,1
2223925.0,1
2091566.0,1
2081531.0,1
2161026.0,1
2223600.0,1
2173214.0,1
971049.0,1
2173191.0,1
2221922.0,1
2223574.0,1
970478.0,1
2141664.0,1
2172271.0,1
2221734.0,1
2231043.0,1
2232438.0,1
971361.0,1
2161994.0,1
2201321.0,1
2150062.0,1
2224724.0,1
2221706.0,1
2140244.0,1
2232075.0,1
2232524.0,1
2100740.0,1
2050623.0,1
2171343.0,1
2221837.0,1
2170204.0,1
2152342.0,1
2100836.0,1
2150866.0,1
2200919.0,1
2223411.0,1
2170693.0,1
2173289.0,1
2080233.0,1
2100607.0,1
2230540.0,1
2224764.0,1
2110197.0,1
2040895.0,1
2080055.0,1
2181001.0,1
2160098.0,1
2220107.0,1
2160202.0,1
2171846.0,1
2200476.0,1
2100124.0,1
2190977.0,1
2224694.0,1
2221667.0,1
2223530.0,1
2223576.0,1
2223508.0,1
2140469.0,1
2082026.0,1
2221220.0,1
2100345.0,1
2224864.0,1
2180648.0,1
2220020.0,1
2192124.0,1
2192157.0,1
2230713.0,1
2140590.0,1
2181361.0,1
2224758.0,1
2190642.0,1
2200378.0,1
2161810.0,1
2191568.0,1
2220490.0,1
2190701.0,1
2224589.0,1
2224839.0,1
2210019.0,1
2201265.0,1
2223539.0,1
2221874.0,1
2221494.0,1
2171170.0,1
2200920.0,1
2171429.0,1
2224601.0,1
2161281.0,1
2101470.0,1
2230083.0,1
2223368.0,1
2180098.0,1
2171744.0,1
2224825.0,1
2190028.0,1
2141741.0,1
2230141.0,1
2223573.0,1
2050947.0,1
2221850.0,1
2230253.0,1
2140471.0,1
2200440.0,1
2221736.0,1
2173012.0,1
2221441.0,1
2221806.0,1
2171591.0,1
2230062.0,1
2081540.0,1
2161098.0,1
2161034.0,1
2191320.0,1
2181411.0,1
2172683.0,1
2224546.0,1
2181790.0,1
2190230.0,1
2223301.0,1
2224683.0,1
2221573.0,1
2141126.0,1
2191870.0,1
2224137.0,1
2224595.0,1
2140426.0,1
2173394.0,1
2210137.0,1
2221206.0,1
2200060.0,1
2223987.0,1
2200213.0,1
2101443.0,1
970936.0,1
2224753.0,1
2224861.0,1
2171911.0,1
2110173.0,1
2120144.0,1
2220933.0,1
2190046.0,1
2180180.0,1
2172536.0,1
2150638.0,1
2140338.0,1
2161297.0,1
2223022.0,1
2040144.0,1
2201365.0,1
2192098.0,1
2191417.0,1
2223263.0,1
2150183.0,1
2224131.0,1
2190665.0,1
2224875.0,1
2172088.0,1
2110504.0,1
2223006.0,1
2101241.0,1
2050282.0,1
2161300.0,1
2180881.0,1
2221852.0,1
2151085.0,1
2230340.0,1
2201288.0,1
2152051.0,1
2220905.0,1
2210107.0,1
2162459.0,1
2201115.0,1
2170021.0,1
2200786.0,1
2224596.0,1
2230742.0,1
2223865.0,1
2223195.0,1
2110364.0,1
2170285.0,1
2201184.0,1
2200238.0,1
2221925.0,1
2130930.0,1
2223976.0,1
2230424.0,1
2221682.0,1
2230142.0,1
2223716.0,1
2230440.0,1
2181643.0,1
2140390.0,1
2180605.0,1
2120295.0,1
980253.0,1
2082136.0,1
2130988.0,1
2230463.0,1
2224373.0,1
2200649.0,1
2223968.0,1
2230750.0,1
2171055.0,1
2170549.0,1
2221939.0,1
2230979.0,1
2223814.0,1
2141011.0,1
2192065.0,1
2170680.0,1
2151191.0,1
2140350.0,1
2221164.0,1
2181483.0,1
2224019.0,1
2160678.0,1
2162554.0,1
2050747.0,1
2180236.0,1
2130266.0,1
2201054.0,1
2162184.0,1
2210057.0,1
2230337.0,1
2120337.0,1
2221237.0,1
2160078.0,1
2200773.0,1
2171987.0,1
2131190.0,1
2223116.0,1
2210761.0,1
2224044.0,1
2190346.0,1
2224843.0,1
2224884.0,1
2160937.0,1
990318.0,1
2191386.0,1
2181467.0,1
2230492.0,1
2160880.0,1
2141274.0,1
2091340.0,1
2150199.0,1
2191967.0,1
2030945.0,1
2070927.0,1
2162492.0,1
2140591.0,1
2120078.0,1
2201451.0,1
2201113.0,1
2110376.0,1
2221915.0,1
2223371.0,1
2131503.0,1
2080617.0,1
2172094.0,1
2223985.0,1
2090869.0,1
2161146.0,1
2190784.0,1
2180496.0,1
2160204.0,1
2160148.0,1
2171971.0,1
2223001.0,1
2224709.0,1
2141089.0,1
2230515.0,1
2210036.0,1
2230217.0,1
2230963.0,1
2201222.0,1
2190943.0,1
2130090.0,1
2173114.0,1
2200944.0,1
2141278.0,1
2151605.0,1
2060626.0,1
2190219.0,1
2172209.0,1
2090029.0,1
2190081.0,1
2191680.0,1
2181243.0,1
2150954.0,1
2201423.0,1
2221975.0,1
2230373.0,1
2190068.0,1
2110570.0,1
2162229.0,1
2130518.0,1
2221742.0,1
2224017.0,1
2141203.0,1
2131368.0,1
2110545.0,1
2201144.0,1
2161332.0,1
2192058.0,1
2223023.0,1
2110511.0,1
2221887.0,1
2130248.0,1
2223516.0,1
2191371.0,1
2220511.0,1
2161684.0,1
2131432.0,1
2060648.0,1
2172986.0,1
2152314.0,1
2220513.0,1
2221380.0,1
2200274.0,1
2151798.0,1
2001954.0,1
2181585.0,1
2191559.0,1
2180333.0,1
2000518.0,1
950569.0,1
2081221.0,1
2162277.0,1
2152106.0,1
2223456.0,1
2220209.0,1
2131334.0,1
2223462.0,1
2150245.0,1
2224528.0,1
2190027.0,1
2130690.0,1
2210216.0,1
2190926.0,1
2141316.0,1
2191471.0,1
2150801.0,1
2171775.0,1
2221690.0,1
2191569.0,1
2224100.0,1
2173085.0,1
2200193.0,1
2161529.0,1
2173173.0,1
2040342.0,1
2191614.0,1
2220485.0,1
2171370.0,1
2172905.0,1
2172001.0,1
2201295.0,1
2050961.0,1
2091805.0,1
2141081.0,1
2192052.0,1
2180700.0,1
2150863.0,1
2221221.0,1
2180467.0,1
2120587.0,1
2220121.0,1
2181058.0,1
2210227.0,1
2221562.0,1
2200200.0,1
2152227.0,1
2191219.0,1
2200610.0,1
2130382.0,1
2191545.0,1
2201489.0,1
2091502.0,1
2070331.0,1
2161502.0,1
2210168.0,1
2223032.0,1
2200699.0,1
2210096.0,1
2191712.0,1
2151588.0,1
2160921.0,1
2180213.0,1
990089.0,1
2172296.0,1
2190874.0,1
2221617.0,1
2131133.0,1
2201370.0,1
2001935.0,1
2220546.0,1
2223064.0,1
2220923.0,1
2220218.0,1
2223138.0,1
2080205.0,1
2223031.0,1
2223469.0,1
2130884.0,1
2130763.0,1
2220488.0,1
2161115.0,1
2151174.0,1
2221436.0,1
2140111.0,1
2200494.0,1
2170791.0,1
2170076.0,1
2192040.0,1
2191379.0,1
2181360.0,1
2050458.0,1
2160116.0,1
2223200.0,1
2130682.0,1
2210041.0,1
2151919.0,1
2223206.0,1
2071008.0,1
2172885.0,1
2030338.0,1
2191522.0,1
2224842.0,1
2100098.0,1
2190873.0,1
2160205.0,1
2170767.0,1
2130007.0,1
2224385.0,1
2210192.0,1
2223966.0,1
2223409.0,1
2200812.0,1
2172931.0,1
2220936.0,1
2151903.0,1
2191326.0,1
2220252.0,1
2190802.0,1
2224118.0,1
2140033.0,1
2170256.0,1
2200493.0,1
2100508.0,1
2221908.0,1
2210191.0,1
2224193.0,1
2081200.0,1
2223497.0,1
2131004.0,1
2220156.0,1
2020990.0,1
2130575.0,1
2221746.0,1
2191409.0,1
2070834.0,1
2082001.0,1
2221988.0,1
2141115.0,1
2190890.0,1
2160948.0,1
2180585.0,1
2181180.0,1
2151144.0,1
2220100.0,1
2091571.0,1
2200608.0,1
2221898.0,1
2190747.0,1
2150568.0,1
2120138.0,1
2220124.0,1
2223588.0,1
2200672.0,1
2220526.0,1
2172388.0,1
2172183.0,1
2223822.0,1
2200847.0,1
2151411.0,1
2140901.0,1
2091841.0,1
2223930.0,1
2223373.0,1
2191349.0,1
2191306.0,1
2223416.0,1
2172993.0,1
2160037.0,1
2192086.0,1
2191027.0,1
2172897.0,1
2201233.0,1
2151645.0,1
2101300.0,1
2200853.0,1
2070254.0,1
2110604.0,1
2191808.0,1
2171760.0,1
2191988.0,1
2210409.0,1
2131483.0,1
2161137.0,1
2151850.0,1
2100193.0,1
2141647.0,1
2191714.0,1
2201120.0,1
2190672.0,1
2223791.0,1
2220939.0,1
2120470.0,1
2131456.0,1
2223044.0,1
2223182.0,1
2224769.0,1
2200614.0,1
2151056.0,1
2210106.0,1
2090649.0,1
2171122.0,1
2224243.0,1
2223380.0,1
2181629.0,1
2210397.0,1
2141678.0,1
2200469.0,1
2224599.0,1
2221489.0,1
2224042.0,1
2150938.0,1
2220464.0,1
2191735.0,1
2190555.0,1
2221250.0,1
2051348.0,1
2141142.0,1
2131095.0,1
2190614.0,1
2221542.0,1
2051301.0,1
2171874.0,1
2201491.0,1
2150850.0,1
2070575.0,1
2223348.0,1
2224521.0,1
2082475.0,1
2220846.0,1
2230484.0,1
2224610.0,1
2201031.0,1
2060681.0,1
2221376.0,1
2201333.0,1
2200196.0,1
2224560.0,1
2231719.0,1
2200825.0,1
2223014.0,1
2231537.0,1
2223134.0,1
2230649.0,1
2231064.0,1
2221643.0,1
2131299.0,1
2171707.0,1
2221618.0,1
2231903.0,1
2120068.0,1
2231402.0,1
2231478.0,1
2161075.0,1
2090291.0,1
2230092.0,1
2201457.0,1
2190110.0,1
2020830.0,1
2130488.0,1
2110393.0,1
2080877.0,1
2200945.0,1
2200656.0,1
2110198.0,1
2181462.0,1
2201466.0,1
2231457.0,1
2171718.0,1
2150838.0,1
2191007.0,1
2231692.0,1
2171143.0,1
2191818.0,1
2151183.0,1
2231791.0,1
2200772.0,1
2224827.0,1
2141000.0,1
2220878.0,1
2190549.0,1
2201290.0,1
2221789.0,1
2231726.0,1
2191348.0,1
2170064.0,1
2110155.0,1
2232150.0,1
2191372.0,1
2070202.0,1
981010.0,1
2173256.0,1
2230119.0,1
2200351.0,1
2230077.0,1
2151312.0,1
2221888.0,1
2224374.0,1
960111.0,1
2231770.0,1
2221990.0,1
2160855.0,1
2223152.0,1
2231214.0,1
2231483.0,1
2140636.0,1
2224090.0,1
2224561.0,1
2220831.0,1
2191953.0,1
2191745.0,1
2180298.0,1
2224245.0,1
2181598.0,1
2230809.0,1
2150836.0,1
2191211.0,1
2191065.0,1
2210399.0,1
2170954.0,1
2141448.0,1
2130565.0,1
2230776.0,1
2223163.0,1
2230797.0,1
2231299.0,1
2224180.0,1
2231651.0,1
2231391.0,1
2230639.0,1
2130532.0,1
2100956.0,1
2201441.0,1
2181666.0,1
2091013.0,1
2231603.0,1
2140902.0,1
2231367.0,1
2180917.0,1
2170221.0,1
2221844.0,1
2224604.0,1
2190441.0,1
2224563.0,1
2231660.0,1
2030700.0,1
2220825.0,1
2230438.0,1
2221374.0,1
2224162.0,1
2170357.0,1
2170860.0,1
2223529.0,1
2223534.0,1
2140567.0,1
2210025.0,1
2220840.0,1
2231938.0,1
2200579.0,1
2230380.0,1
2224248.0,1
2090156.0,1
2200651.0,1
2221579.0,1
2201308.0,1
2160871.0,1
2224763.0,1
2224890.0,1
2141499.0,1
2224080.0,1
2223918.0,1
2232161.0,1
2191800.0,1
2090784.0,1
2091624.0,1
2191057.0,1
2030816.0,1
2230175.0,1
2220942.0,1
2230790.0,1
2232304.0,1
2172495.0,1
2191736.0,1
2091349.0,1
2230785.0,1
2231111.0,1
2080889.0,1
2140299.0,1
2172675.0,1
2201067.0,1
2232401.0,1
2152258.0,1
2091213.0,1
2224667.0,1
2223226.0,1
981001.0,1
2221438.0,1
2231668.0,1
2224553.0,1
2224117.0,1
2230677.0,1
2231705.0,1
2223515.0,1
2170268.0,1
2162139.0,1
2151885.0,1
2201045.0,1
2060977.0,1
2141465.0,1
2223540.0,1
2223208.0,1
2201298.0,1
2224666.0,1
2190443.0,1
2130012.0,1
2231474.0,1
960699.0,1
2152162.0,1
2200145.0,1
2223748.0,1
2223829.0,1
2150570.0,1
2230514.0,1
2223472.0,1
2161707.0,1
2110420.0,1
2221392.0,1
2221505.0,1
2231311.0,1
2224083.0,1
2232216.0,1
2231580.0,1
2200335.0,1
2210545.0,1
2230512.0,1
2172998.0,1
2060515.0,1
2224073.0,1
2191548.0,1
2231597.0,1
2201315.0,1
2171377.0,1
2230991.0,1
2231799.0,1
2090188.0,1
2191500.0,1
2232128.0,1
2172818.0,1
2221175.0,1
2231931.0,1
2230782.0,1
2221721.0,1
2190119.0,1
2172433.0,1
2191668.0,1
2173222.0,1
2224812.0,1
2231677.0,1
2221930.0,1
2060088.0,1
2221217.0,1
2190785.0,1
2224579.0,1
2224241.0,1
2230102.0,1
2151622.0,1
2200807.0,1
2201463.0,1
2190734.0,1
2224622.0,1
2224673.0,1
2200899.0,1
2173048.0,1
2190481.0,1
2230788.0,1
2200975.0,1
2001972.0,1
2231398.0,1
2152096.0,1
2171382.0,1
2172639.0,1
2181853.0,1
2230465.0,1
2220844.0,1
2140597.0,1
2161929.0,1
2180950.0,1
2200458.0,1
2221891.0,1
2230541.0,1
2191062.0,1
2201223.0,1
2091238.0,1
2170616.0,1
2230368.0,1
2224739.0,1
2231008.0,1
2223693.0,1
2161713.0,1
2190321.0,1
2230763.0,1
2050560.0,1
2141421.0,1
2082368.0,1
2080806.0,1
2191687.0,1
2223137.0,1
2230752.0,1
2191088.0,1
2223073.0,1
2173386.0,1
2090378.0,1
2080376.0,1
2131428.0,1
2120372.0,1
2100838.0,1
2221689.0,1
2230112.0,1
2223545.0,1
2230793.0,1
2020969.0,1
2191237.0,1
2161009.0,1
2200653.0,1
2082151.0,1
2152052.0,1
2131107.0,1
2221216.0,1
2224680.0,1
2170205.0,1
2120081.0,1
2200891.0,1
2220226.0,1
2221979.0,1
2110299.0,1
2172684.0,1
2131253.0,1
2201037.0,1
2223518.0,1
2224192.0,1
2201450.0,1
2221657.0,1
2030273.0,1
2181635.0,1
2230118.0,1
2082454.0,1
2120043.0,1
2170408.0,1
2224892.0,1
2131200.0,1
2220498.0,1
2220902.0,1
2224713.0,1
2231018.0,1
2224633.0,1
2091764.0,1
2221174.0,1
2180961.0,1
2224283.0,1
2201440.0,1
2230101.0,1
2171950.0,1
2172770.0,1
2150830.0,1
2050307.0,1
2230037.0,1
2200102.0,1
2201439.0,1
2152201.0,1
2170964.0,1
2110185.0,1
971257.0,1
2224043.0,1
2230641.0,1
2180261.0,1
2220502.0,1
2231135.0,1
2221440.0,1
2200235.0,1
2082466.0,1
2230369.0,1
2230433.0,1
2230955.0,1
2230156.0,1
2130494.0,1
2200117.0,1
2192109.0,1
2091209.0,1
2223886.0,1
2223749.0,1
2192047.0,1
2200437.0,1
2224705.0,1
2151802.0,1
2170882.0,1
2223572.0,1
2230466.0,1
2191574.0,1
2223587.0,1
2210230.0,1
2200059.0,1
2170790.0,1
2110064.0,1
2200839.0,1
2221576.0,1
2221810.0,1
2231016.0,1
2191257.0,1
2190554.0,1
2161074.0,1
2200369.0,1
2223812.0,1
2110039.0,1
2200237.0,1
2221614.0,1
2191489.0,1
2230636.0,1
2070449.0,1
2190486.0,1
2221167.0,1
2200276.0,1
2081227.0,1
2190351.0,1
2140993.0,1
2223172.0,1
2162037.0,1
2090012.0,1
2190674.0,1
2230320.0,1
2161790.0,1
2162493.0,1
2223140.0,1
2141311.0,1
2151631.0,1
2220126.0,1
2224809.0,1
2210053.0,1
2221531.0,1
2230215.0,1
2192060.0,1
2231718.0,1
2090662.0,1
2224613.0,1
2221866.0,1
2200226.0,1
2220563.0,1
2220259.0,1
2230048.0,1
2173334.0,1
2223781.0,1
2091210.0,1
2200929.0,1
2223598.0,1
2080224.0,1
2101077.0,1
2060495.0,1
2230754.0,1
2223306.0,1
2151975.0,1
2190596.0,1
2171327.0,1
2224617.0,1
2221843.0,1
2230166.0,1
2224185.0,1
2191403.0,1
2150435.0,1
2200877.0,1
2152274.0,1
2231296.0,1
2190957.0,1
2190907.0,1
2150940.0,1
2230089.0,1
2201069.0,1
2101076.0,1
2191552.0,1
2231330.0,1
2082106.0,1
2190951.0,1
2181416.0,1
2191357.0,1
2220832.0,1
2181608.0,1
2060530.0,1
2191922.0,1
2171792.0,1
2223245.0,1
2220202.0,1
2221522.0,1
2200319.0,1
2231031.0,1
2091151.0,1
2201342.0,1
2020754.0,1
2201118.0,1
2190159.0,1
2100589.0,1
2201249.0,1
2150648.0,1
2160904.0,1
2172864.0,1
2160022.0,1
2224761.0,1
2120057.0,1
2191969.0,1
2223370.0,1
2221820.0,1
2170874.0,1
2230361.0,1
2220023.0,1
2091587.0,1
2191293.0,1
2071001.0,1
2191042.0,1
2223076.0,1
2221398.0,1
2221923.0,1
2170423.0,1
2210123.0,1
2152075.0,1
2220111.0,1
2150413.0,1
2230422.0,1
2224251.0,1
2181578.0,1
2170912.0,1
2172153.0,1
2223695.0,1
2191425.0,1
2223358.0,1
2223238.0,1
2200985.0,1
2230152.0,1
2232789.0,1
